stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1144,985,"California at Cleveland",,47.538431,-122.556814,,,,,,0
1145,986,"California at Fillmore",,47.541194,-122.556750,,,,,,0
1146,987,"California at Polk",,47.542892,-122.556696,,,,,,0
1147,988,"California at Van Buren",,47.544692,-122.556664,,,,,,0
1148,989,"California at Raintree",,47.546680,-122.556671,,,,,,0
1149,99,"Almira Dr at Spruce",,47.597195,-122.623877,,,,,,0
1150,990,"California at Stanley",,47.550274,-122.556619,,,,,,0
1151,991,"Chester at Madrone",,47.553416,-122.554044,,,,,,0
1152,992,"Madrone at Alaska",,47.553371,-122.551082,,,,,,0
1153,993,"Colchester at Main (Post Office)",,47.554942,-122.545235,,,,,,0
1154,994,"Colchester at Puget",,47.551992,-122.544181,,,,,,0
1155,995,"Colchester at Miracle Mile",,47.548687,-122.542313,,,,,,0
1156,996,"Colchester at Prichard",,47.545821,-122.541493,,,,,,0
1157,997,"Colchester at Perelli",,47.542700,-122.541513,,,,,,0
1158,998,"Colchester at Haida",,47.540159,-122.542463,,,,,,0
1159,999,"Colchester after Yukon Harbor Rd",,47.536061,-122.546237,,,,,,0
1203,105,"Riddell at Fred Meyer",,47.606937,-122.626327,,,,,,0
1204,114,"Riddell at Fred Meyer",,47.606799,-122.627254,,,,,,0
1205,1254,"Anderson Hill Rd at Bucklin Hill Rd",,47.649005,-122.698493,,,,,,0
1206,1325,"Silverdale Way at Spirit Ridge",,47.683451,-122.672330,,,,,,0
1207,1326,"Silverdale Way at Westridge",,47.680592,-122.673974,,,,,,0
1208,1327,"Silverdale Way at Vasquez",,47.676726,-122.676166,,,,,,0
1209,1328,"Silverdale Way at Schold",,47.673590,-122.677979,,,,,,0
1210,1329,"Silverdale Way at Nuthatch Way",,47.670382,-122.679823,,,,,,0
1211,1330,"Silverdale Way at Woodbridge",,47.668269,-122.680993,,,,,,0
1212,1417,"Sportsman Club at NE Business Park Ln",,47.648432,-122.525902,,,,,,0
1213,1418,"Sportsman Club at NE Business Park Ln",,47.648120,-122.525828,,,,,,0
1214,1419,"Riddell Rd at Prospector",,47.606759,-122.633303,,,,,,0
1215,1420,"Silverdale Transit Center (STC)",,47.655430,-122.671430,,,,,,0
1216,1421,"St. Michael Medical Center",,47.656247,-122.674756,,,,,,0
1217,1422,"Greaves Way at Pacific Crest",,47.664631,-122.694266,,,,,,0
1218,1423,"Greaves Way at Clear Creek",,47.664902,-122.694244,,,,,,0
1219,1424,"Greaves Way at Old Frontier",,47.659804,-122.702757,,,,,,0
1220,1425,"Silverdale Way at Ridgetop",,47.653602,-122.690485,,,,,,0
1221,1426,"Silverdale Way at Ridgetop",,47.653623,-122.690848,,,,,,0
1222,1427,"Mickelberry at Ridgetop",,47.655680,-122.682171,,,,,,0
1223,1428,"Mickelberry at Ridgetop",,47.655578,-122.682371,,,,,,0
1224,1431,"Nels Nelson at Fairgrounds",,47.632633,-122.660789,,,,,,0
1225,1432,"Nels Nelson at Fairwood",,47.636578,-122.660837,,,,,,0
1226,1433,"Nels Nelson at Creekside",,47.642862,-122.660860,,,,,,0
1227,1434,"Nels Nelson at Silver",,47.646702,-122.660881,,,,,,0
1228,1435,"Bucklin Hill at Marissa Ln",,47.650523,-122.665431,,,,,,0
1229,1436,"Bucklin Hill at Spinnaker",,47.650532,-122.670202,,,,,,0
1230,1437,"Bucklin Hill at Richardson",,47.650525,-122.673248,,,,,,0
1231,351,"1st at Auto Center Way",,47.563558,-122.679830,,,,,,0
1232,519,"Silverdale Way at Randall",,47.662137,-122.684642,,,,,,0
1233,575,"Silverdale Way at Woodbridge",,47.667809,-122.681094,,,,,,0
1234,600,"Silverdale Way at Nuthatch Way",,47.670355,-122.679608,,,,,,0
1235,601,"Silverdale Way at Schold",,47.673588,-122.677769,,,,,,0
1236,602,"Silverdale Way at Westridge",,47.680074,-122.673958,,,,,,0
1237,603,"Silverdale Way at Spirit Ridge",,47.682940,-122.672214,,,,,,0
1238,662,"Silverdale Way at Randall",,47.661551,-122.684619,,,,,,0
1239,1440,"PSNS Main Gate",,47.563486,-122.627138,,,,,,0
1240,1441,"Charleston Gate",,47.558807,-122.652471,,,,,,0
1241,1442,"Tracyton Blvd at Gillespie Way",,47.624236,-122.671602,,,,,,0
1243,1444,"Central Valley Rd at San Juan",,47.635058,-122.650199,,,,,,0
1244,1445,"Grand Pine Loop at McWilliams Rd",,47.621499,-122.646674,,,,,,0
1245,1446,"Old Military Rd at Foster",,47.641038,-122.637328,,,,,,0
1246,1447,"PSNS Main Gate",,47.563463,-122.627141,,,,,,0
1249,1450,"Tracyton Blvd at Gillespie Way",,47.624318,-122.671430,,,,,,0
1250,77,"Pitt Ave at E 10th St",,47.569951,-122.615792,,,,,,0
1251,868,"Madison at Wyatt",,47.628959,-122.520897,,,,,,0
1258,584,"Pitt Ave & E. 10th St",,47.569778,-122.615348,,,,,,0
1263,1043,"Luoto at Bangor Main Gate",,47.701015,-122.694225,,,,,,0
1264,1182,"Luoto at Bangor Main Gate (Outside)",,47.701274,-122.694217,,,,,,0
1265,1451,"Miller Bay at Indianola Rd",,47.775428,-122.555736,,,,,,0
1266,6000,"Burley Bible Church P&R",,47.415384,-122.624719,,,,,,0
1267,6001,"Bethel Burley Rd at Oak Rd",,47.428998,-122.630993,,,,,,0
1268,6002,"10474 Bethel Burley Rd",,47.451808,-122.631102,,,,,,0
1269,6003,"10475 Bethel Burley Rd",,47.451898,-122.631259,,,,,,0
1270,6004,"Silver Rd at Oneida Cir",,47.646873,-122.667058,,,,,,0
1271,6005,"Tracyton Blvd at Casa Montessori",,47.629664,-122.671516,,,,,,0
1272,6006,"Sylvan at Wheaton Way",,47.595563,-122.629825,,,,,,0
1274,6013,"Hunter Rd at Hunter Ln",,47.417776,-122.706298,,,,,,0
1275,6014,"Hunter Rd at Hunter Ln",,47.417820,-122.706344,,,,,,0
1276,6015,"Paulson Rd at Central Valley Rd",,47.657685,-122.649792,,,,,,0
1277,6017,"University Point Cir at Chinook Way",,47.632237,-122.595532,,,,,,0
1278,6018,"Paulson Rd at Central Valley Rd",,47.657771,-122.649684,,,,,,0
1280,6020,"Long Lake Rd at North St",,47.483397,-122.585283,,,,,,0
1281,6021,"Ramiller Ln at Kemp Ln",,47.463173,-122.609765,,,,,,0
1282,6022,"Horizon Ln at Emerald Dr",,47.461337,-122.620400,,,,,,0
1283,6023,"Mullenix Rd at Mullenix P&R",,47.468575,-122.621714,,,,,,0
1284,6024,"Horizon Ln at Arthur Ct",,47.467146,-122.616652,,,,,,0
1285,6025,"Ramiller Ln at Kemp Ln",,47.463236,-122.609568,,,,,,0
1287,6027,"Alaska Ave at Van Buren St",,47.544914,-122.551512,,,,,,0
1288,6028,"Puget Dr at Aguilar Ct",,47.549402,-122.546288,,,,,,0
1289,6029,"Madrona Dr at Ash",,47.527280,-122.606631,,,,,,0
1290,6030,"Lund at Mariner's Glen",,47.519449,-122.607650,,,,,,0
1291,6031,"Jackson at Villa Carmel Dr",,47.507744,-122.610166,,,,,,0
1292,6032,"Eastwood at Calaveras",,47.510696,-122.613714,,,,,,0
1293,6033,"Conifer Park Dr at Maple Crest",,47.521165,-122.598180,,,,,,0
1294,6034,"First Lutheran Church P&R",,47.525610,-122.628841,,,,,,0
1295,6035,"Central Valley at McWilliams Rd",,47.621623,-122.650203,,,,,,0
1296,6038,"Garfield Ave at Nevada",,47.530260,-122.559594,,,,,,0
1297,6039,"Long Lake Rd at Natchez",,47.530282,-122.580638,,,,,,0
1298,6040,"Long Lake Rd at Clover Valley Rd",,47.499487,-122.594053,,,,,,0
1299,6041,"Phillips Rd at Bielmeier",,47.483087,-122.605270,,,,,,0
1300,6042,"Converse Ave at Converse Pl",,47.501682,-122.620897,,,,,,0
1301,6043,"Woods Rd at Mile Hill",,47.533816,-122.567686,,,,,,0
1302,6044,"Missouri Gate",,47.554745,-122.656723,,,,,,0
1303,6045,"SR 104 at Wheeler St",,47.854812,-122.602640,,,,,,0
1304,6046,"Clear Creek Rd at Pioneer Hill Rd",,47.783903,-122.681629,,,,,,0
1305,6047,"Pioneer Way at Waghorn/Edgewater",,47.799358,-122.661104,,,,,,0
1306,6048,"Clear Creek Rd at Greaves Way",,47.666056,-122.693159,,,,,,0
1307,6049,"Clear Creek Rd at Greaves Way",,47.665651,-122.693045,,,,,,0
1308,6050,"Pioneer Way at Lofall",,47.799631,-122.659944,,,,,,0
1309,6051,"SR 104 at Wheeler St",,47.854625,-122.603254,,,,,,0
1310,6052,"Harris Rd at Plymouth Way",,47.517978,-122.623361,,,,,,0
1311,6053,"Lakeview Dr at Sedgwick Rd",,47.505167,-122.593130,,,,,,0
1312,6054,"Sedgwick Rd at Estonia Ct",,47.504816,-122.624764,,,,,,0
1313,6055,"Sedgwick Rd at Jackson Ave",,47.504725,-122.611443,,,,,,0
1314,6056,"Lakeview Dr at Sleepy Hollow Ct",,47.510334,-122.591394,,,,,,0
1315,6057,"Salmonberry Rd at Celeste Ct",,47.512145,-122.608050,,,,,,0
1316,6058,"Seabeck Hwy at the Marina",,47.641308,-122.827573,,,,,,0
1317,6059,"Seabeck Hwy at the Post Office",,47.605767,-122.843883,,,,,,0
1318,6060,"Holly Rd at Redwing Trail",,47.593496,-122.824285,,,,,,0
1319,6061,"Faith Fellowship P&R",,47.634667,-122.732594,,,,,,0
1320,6062,"Evergreen Lutheran Church P&R",,47.593780,-122.851440,,,,,,0
1321,6063,"Dolly Varden Ln at Coho Run",,47.599502,-122.830651,,,,,,0
1322,6064,"Longhorn Dr at Redwing Trail",,47.596761,-122.825224,,,,,,0
1323,6065,"Sedgwick at John Sedgwick Middle School",,47.505002,-122.532183,,,,,,0
1324,6067,"Banner Rd at Overaa Rd",,47.490697,-122.545818,,,,,,0
1325,6068,"Banner Rd at View Park Rd",,47.479678,-122.545819,,,,,,0
1326,6069,"Sedgwick Rd at Regatta View Ln",,47.508367,-122.501099,,,,,,0
1327,6070,"Banner Rd at View Park Rd",,47.479433,-122.545659,,,,,,0
1328,6071,"Sunnyslope Rd at Old Clifton Rd",,47.498984,-122.730179,,,,,,0
1329,6072,"Chanting Cir at Jabirin Way",,47.509345,-122.690510,,,,,,0
1330,6073,"St. Andrews Dr at McCormick Woods",,47.503240,-122.688949,,,,,,0
1331,6074,"Lazuli St at Ridge Park",,47.509810,-122.681573,,,,,,0
1333,6076,"Lincoln Rd at Pugh Rd",,47.744029,-122.621060,,,,,,0
1335,6078,"Madison Rd at Courtney Ln",,47.664780,-122.626147,,,,,,0
1336,6079,"South St at West Ave",,47.527214,-122.641623,,,,,,0
1337,6080,"Flower Ave at Flower Meadows St",,47.514756,-122.645264,,,,,,0
1338,6081,"Pottery Ave at Sage St",,47.521329,-122.652376,,,,,,0
1339,6082,"Fireweed St at Sherman Ave",,47.512134,-122.647319,,,,,,0
1340,6083,"Charleston Gate",,47.558610,-122.653232,,,,,,0
1343,6086,"Burley Olalla Rd at Fagerud Rd",,47.432543,-122.578445,,,,,,0
1344,6087,"Woodchuck Ln at Bobcat Ln",,47.454018,-122.586474,,,,,,0
1345,6088,"Burley Olalla Rd at Shady Glen Ave",,47.432149,-122.594667,,,,,,0
1346,6089,"Provost Rd at 82nd St",,47.637566,-122.710014,,,,,,0
1347,6090,"7149 Chico Way",,47.627389,-122.707093,,,,,,0
1348,6091,"Kitsap Way at Lyle Ave (NAD Park)",,47.577881,-122.694512,,,,,,0
1349,6092,"Kitsap Way at Austin Dr (NAD Park)",,47.578079,-122.694656,,,,,,0
1350,6093,"7149 Chico Way",,47.627302,-122.706951,,,,,,0
1351,6094,"Central Valley Rd at Lazy Fox Ln",,47.680513,-122.649946,,,,,,0
1354,6097,"Helena Dr at Helena Dr",,47.623059,-122.615165,,,,,,0
1355,6098,"Sheffield Pl at Wembly Ave",,47.627175,-122.615840,,,,,,0
1358,901,"Miller Bay at Hwy 104 (across from Kountry Korners)",,47.808676,-122.541510,,,,,,0
1359,902,"Miller Bay at Hwy 104 (Kountry Korners)",,47.809321,-122.541619,,,,,,0
1401,1079,"Komedal at Seabold",,47.700696,-122.558695,,,,,,0
1402,1112,"Komedal at Seabold",,47.700705,-122.558474,,,,,,0
1403,1255,"Manitou Beach & Falk",,47.657237,-122.507438,,,,,,0
1404,1452,"W. Kingston Rd. at Dulay",,47.798392,-122.501505,,,,,,0
1405,1453,"W. Kingston Rd at Dulay",,47.798500,-122.502653,,,,,,0
1407,1454,"Hwy 305 at Adas Will",,47.705381,-122.560172,,,,,,0
1408,900,"Miller Bay at Rocky Ln",,47.805226,-122.541487,,,,,,0
1409,913,"Miller Bay at Rocky Ln",,47.805136,-122.541700,,,,,,0
1410,1038,"Shelter 2510 - NEX",,47.691006,-122.706939,,,,,,0
1411,1456,"Wheaton Way at Pearl",,47.597222,-122.629285,,,,,,0
1412,1458,"Bertha at 9th St",,47.569649,-122.663994,,,,,,0
1413,6036,"Hansberry at Nichols",,47.610313,-122.652010,,,,,,0
1414,6100,"Helena Dr at Ranch Dr",,47.440068,-122.721677,,,,,,0
1415,6101,"Sunnyslope Rd at Crossing Pl SW",,47.490108,-122.731117,,,,,,0
1416,6102,"Sunnyslope Rd at Crossing Pl SW",,47.490119,-122.731200,,,,,,0
1417,6103,"Anderson Hill at Puget Sound Blvd",,47.514376,-122.679094,,,,,,0
1418,6104,"Caldart at Hostmark",,47.733744,-122.628076,,,,,,0
1419,6105,"Peacock Hill Rd at SE Pine Lake Blvd",,47.411917,-122.589110,,,,,,0
1420,6106,"Peacock Hill Rd at SE Pine Lake Blvd",,47.411738,-122.588932,,,,,,0
1421,6107,"Bridlevale Blvd & Rhododendron Pl",,47.629202,-122.657302,,,,,,0
1422,6108,"Nelson Rd at Kimber Pl",,47.418134,-122.599621,,,,,,0
1423,6109,"Central Valley at McWilliams",,47.621772,-122.649991,,,,,,0
1424,6110,"Chico Way at Wedgewood Ln",,47.594860,-122.709563,,,,,,0
1425,6111,"Silver Pine Dr at Vineyard Ln",,47.635170,-122.646954,,,,,,0
1426,6112,"Central Valley Rd at Cimeron Ct",,47.638224,-122.638073,,,,,,0
1427,6113,"Riddell Rd at the Blue Ridge Apartments",,47.606809,-122.624767,,,,,,0
1428,6114,"Lincoln Rd at Holt Rd",,47.751680,-122.590661,,,,,,0
1429,6115,"Bethel at SK Fire & Rescue",,47.492208,-122.631724,,,,,,0
1430,6116,"Cedar Rd at Hillwood Ln",,47.494094,-122.627027,,,,,,0
1431,6117,"Tracyton at Stampede Blvd",,47.618060,-122.660954,,,,,,0
1432,6118,"Bristlecone Dr at Ridgetop Ct",,47.598405,-122.648249,,,,,,0
1433,6119,"Bristlecone Dr at Ridgetop Ct",,47.598266,-122.648296,,,,,,0
1434,6120,"Tracyton at Dyes View Ct",,47.611274,-122.655352,,,,,,0
1435,6121,"Silver St at Kari Ln",,47.646797,-122.667080,,,,,,0
1436,789,"Village Ln at Larch",,47.531080,-122.595311,,,,,,0
1451,1377,"Mitchell at Town Square",,47.533579,-122.626192,,,,,,0
1453,1459,"Mitchell at Dekalb",,47.539456,-122.625850,,,,,,0
1454,1460,"Mitchell at SK High",,47.536748,-122.625465,,,,,,0
1455,1461,"Mitchell at Taylor",,47.535089,-122.625715,,,,,,0
1458,1320,"Miller Bay at Barrett",,47.749229,-122.562654,,,,,,0
1459,1462,"Warren at 8th St",,47.569003,-122.633034,,,,,,0
1460,1463,"Viking Ave at NW Finn Hill Rd",,47.748038,-122.654932,,,,,,0
1461,1464,"Viking Ave at NW Finn Hill Rd",,47.748652,-122.654529,,,,,,0
1462,1465,"Ridgetop at Boardwalk",,47.661103,-122.668981,,,,,,0
1463,1467,"West Bremerton Transit Center",,47.566699,-122.684102,,,,,,0
1464,6122,"Central Valley Rd at Lazy Fox Ln",,47.680428,-122.649855,,,,,,0
1465,1468,"Sidney Rd at Hayworth Dr",,47.496700,-122.653171,,,,,,0
1466,1259,"Bucklin Hill Rd at Randall",,47.650520,-122.696971,,,,,,0
1467,1469,"Wyatt Way at Root Path",,47.628460,-122.523709,,,,,,0
1468,1470,"Wyatt Way at Root Path",,47.628542,-122.522981,,,,,,0
1469,1471,"Wyatt at Cosgrove",,47.628631,-122.529794,,,,,,0
1470,1472,"Wallace at Blue Heron",,47.632182,-122.519169,,,,,,0
1471,1473,"American Legion Park & Ride",,47.621368,-122.543309,,,,,,0
1472,1475,"Koura at Meadowmeer Cir",,47.664977,-122.540593,,,,,,0
1473,1476,"Lynwood Center",,47.605123,-122.547605,,,,,,0
1474,1477,"Miller Rd at Bay Hill",,47.668424,-122.553823,,,,,,0
1475,1478,"Madison at Sadie Lane",,47.630754,-122.521135,,,,,,0
1476,1479,"New Brooklyn at Northtown",,47.643120,-122.527237,,,,,,0
1477,1480,"Madison at Idel Weiss Ln",,47.671133,-122.521019,,,,,,0
1478,1481,"Winslow Way at Harbor Square",,47.624798,-122.511974,,,,,,0
1479,6123,"Bay at Harrison",,47.541377,-122.635401,,,,,,0
1480,627,"Ridgetop at Silverdale Way",,47.654137,-122.688989,,,,,,0
1485,6124,"Ridgetop at Hillsboro",,47.658518,-122.669914,,,,,,0
